run, time, tps, resp_time
res7, 3140, 1116.89, 40.73
res7, 3150, 1080.09, 44.79
res7, 3160, 1102.49, 39.34
res7, 3170, 1103.40, 41.83
res7, 3180, 1122.57, 37.22
res7, 3190, 1078.69, 44.04
res7, 3200, 1123.38, 35.19
res7, 3210, 1092.49, 46.05
res7, 3220, 1073.89, 44.17
res7, 3230, 1078.79, 41.25
res7, 3240, 1099.79, 41.98
res7, 3250, 1109.29, 40.97
res7, 3260, 1097.16, 38.43
res7, 3270, 1088.11, 44.50
res7, 3280, 1086.89, 42.10
res7, 3290, 1101.59, 45.09
res7, 3300, 1104.39, 41.17
res7, 3310, 1060.49, 43.43
res7, 3320, 1099.30, 41.63
res7, 3330, 1080.09, 43.14
res7, 3340, 1110.59, 45.76
res7, 3350, 1081.09, 38.79
res7, 3360, 1116.57, 39.29
res7, 3370, 1096.40, 42.57
res7, 3380, 1050.69, 43.53
res7, 3390, 1069.29, 47.37
res7, 3400, 1107.30, 39.98
res7, 3410, 1069.09, 47.23
res7, 3420, 1097.99, 40.82
res7, 3430, 1097.99, 41.96
res7, 3440, 1030.18, 58.75
res7, 3450, 1107.19, 39.74
res7, 3460, 1103.99, 42.82
res7, 3470, 1074.19, 44.14
res7, 3480, 1100.90, 43.97
res7, 3490, 1070.39, 43.38
res7, 3500, 1084.79, 42.82
res7, 3510, 1077.19, 41.00
res7, 3520, 1084.79, 48.93
res7, 3530, 1053.39, 49.92
res7, 3540, 1055.99, 51.02
res7, 3550, 1043.19, 43.46
res7, 3560, 1106.50, 42.10
res7, 3570, 1080.99, 40.87
res7, 3580, 1071.79, 46.45
res7, 3590, 1093.09, 42.53
res7, 3600, 1079.29, 41.11
res7, 3610, 1091.17, 40.65
res7, 3620, 1083.60, 41.01
res7, 3630, 1083.78, 47.43
res7, 3640, 1093.00, 43.70
res7, 3650, 1095.89, 45.02
res7, 3660, 1077.99, 40.70
res7, 3670, 1088.09, 43.55
res7, 3680, 1069.79, 46.00
res7, 3690, 1081.99, 41.84
res7, 3700, 1084.99, 44.09
res7, 3710, 1076.09, 46.67
res7, 3720, 1045.39, 44.82
res7, 3730, 1074.49, 39.93
res7, 3740, 1102.59, 42.13
res7, 3750, 1091.99, 42.62
res7, 3760, 1081.69, 43.59
res7, 3770, 1092.49, 41.13
res7, 3780, 1065.49, 45.43
res7, 3790, 1072.18, 42.90
res7, 3800, 1083.40, 39.54
res7, 3810, 1097.98, 45.33
res7, 3820, 1052.00, 48.51
res7, 3830, 1072.89, 44.50
res7, 3840, 1010.69, 49.37
res7, 3850, 1099.79, 43.06
res7, 3860, 1107.19, 39.02
res7, 3870, 1075.29, 46.70
res7, 3880, 1100.60, 40.69
res7, 3890, 1079.39, 46.61
res7, 3900, 1089.19, 40.81
res7, 3910, 1084.99, 42.78
res7, 3920, 1068.99, 44.46
res7, 3930, 1116.89, 39.46
res7, 3940, 1080.99, 42.56
res7, 3950, 1058.59, 48.22
res7, 3960, 1098.99, 43.41
res7, 3970, 1056.89, 47.93
res7, 3980, 1079.89, 41.85
res7, 3990, 1058.49, 51.25
res7, 4000, 1053.19, 45.06
res7, 4010, 1093.09, 41.00
res7, 4020, 1062.19, 47.53
res7, 4030, 1031.89, 54.55
res7, 4040, 1111.99, 39.14
res7, 4050, 1054.39, 50.15
res7, 4060, 1086.79, 45.83
res7, 4070, 1107.39, 40.65
res7, 4080, 1056.39, 47.90
res7, 4090, 1100.19, 42.85
res7, 4100, 1088.19, 43.28
res7, 4110, 1055.49, 48.25
res7, 4120, 1093.49, 41.34
res7, 4130, 1068.49, 47.77
res7, 4140, 1030.69, 49.76
res7, 4150, 1101.19, 41.22
res7, 4160, 1057.59, 46.96
res7, 4170, 1072.09, 40.48
res7, 4180, 1083.09, 44.35
res7, 4190, 1086.39, 47.96
res7, 4200, 1057.89, 47.72
res7, 4210, 1070.58, 45.06
res7, 4220, 1054.89, 47.77
res7, 4230, 1103.67, 40.25
res7, 4240, 1064.11, 45.47
res7, 4250, 1072.49, 43.92
res7, 4260, 1082.29, 42.61
res7, 4270, 1062.49, 44.45
res7, 4280, 1086.59, 38.94
res7, 4290, 1024.29, 48.93
res7, 4300, 1030.39, 50.48
res7, 4310, 1078.59, 46.28
res7, 4320, 1078.39, 44.45
res7, 4330, 1098.19, 41.54
res7, 4340, 1060.99, 42.60
res7, 4350, 1081.19, 41.38
res7, 4360, 1092.99, 41.49
res7, 4370, 1064.29, 46.11
res7, 4380, 1085.09, 41.48
res7, 4390, 1046.39, 48.36
res7, 4400, 1099.18, 41.78
res7, 4410, 1069.09, 47.16
res7, 4420, 1078.79, 43.60
res7, 4430, 1076.39, 45.28
res7, 4440, 1038.39, 47.47
res7, 4450, 1112.77, 36.82
res7, 4460, 1062.11, 45.78
res7, 4470, 1105.87, 40.42
res7, 4480, 1105.31, 42.98
res7, 4490, 1079.29, 43.98
res7, 4500, 1106.49, 39.78
res7, 4510, 1042.39, 43.01
res7, 4520, 1099.09, 42.58
res7, 4530, 1098.29, 42.88
res7, 4540, 1083.99, 41.45
res7, 4550, 1091.39, 43.15
res7, 4560, 1117.89, 36.65
res7, 4570, 1048.08, 49.58
res7, 4580, 1059.09, 50.16
res7, 4590, 1015.89, 47.73
res7, 4600, 1061.49, 51.09
res7, 4610, 1076.09, 41.16
res7, 4620, 1062.48, 47.18
res7, 4630, 1074.29, 47.13
res7, 4640, 1059.29, 46.24
res7, 4650, 1072.09, 46.45
res7, 4660, 1077.29, 43.40
res7, 4670, 1081.79, 43.01
res7, 4680, 1072.89, 45.99
res7, 4690, 1030.90, 50.25
res7, 4700, 1069.88, 44.38
res7, 4710, 1070.99, 46.43
res7, 4720, 1096.98, 43.32
res7, 4730, 1062.59, 43.34
res7, 4740, 1013.69, 50.34
res7, 4750, 1024.19, 46.73
res7, 4760, 1087.59, 44.31
res7, 4770, 1056.29, 50.07
res7, 4780, 1085.99, 38.53
res7, 4790, 1096.09, 42.82
res7, 4800, 1083.28, 48.16
res7, 4810, 1056.77, 45.72
res7, 4820, 1096.42, 40.42
res7, 4830, 1061.99, 48.93
res7, 4840, 1066.68, 43.55
res7, 4850, 1079.09, 49.30
res7, 4860, 1070.67, 40.70
res7, 4870, 1101.01, 40.23
res7, 4880, 1058.59, 48.77
res7, 4890, 1000.49, 51.87
res7, 4900, 1042.29, 51.02
res7, 4910, 1052.69, 45.40
res7, 4920, 1100.08, 40.11
res7, 4930, 1070.29, 46.29
res7, 4940, 1038.09, 50.45
res7, 4950, 1080.19, 42.99
res7, 4960, 1055.79, 50.15
res7, 4970, 1063.89, 43.63
res7, 4980, 1062.49, 41.19
res7, 4990, 1067.98, 46.39
res7, 5000, 1064.79, 44.50
res7, 5010, 1092.99, 41.00
res7, 5020, 1061.29, 48.96
res7, 5030, 1074.19, 45.85
res7, 5040, 1028.59, 52.17
res7, 5050, 1058.89, 45.14
res7, 5060, 1080.69, 43.06
res7, 5070, 1081.09, 43.15
res7, 5080, 1049.09, 51.89
res7, 5090, 1077.89, 45.69
res7, 5100, 1068.26, 47.50
res7, 5110, 1072.31, 43.59
res7, 5120, 1039.19, 47.67
res7, 5130, 1074.79, 45.77
res7, 5140, 1049.09, 44.94
res7, 5150, 1003.09, 52.92
res7, 5160, 1040.49, 47.05
res7, 5170, 1071.09, 46.60
res7, 5180, 999.09, 48.36
res7, 5190, 996.49, 55.02
res7, 5200, 1066.39, 44.34
res7, 5210, 1042.49, 50.25
res7, 5220, 1060.79, 46.31
res7, 5230, 1059.89, 45.46
res7, 5240, 1014.09, 54.69
res7, 5250, 1008.89, 54.76
res7, 5260, 1022.09, 50.07
res7, 5270, 1012.19, 55.73
res7, 5280, 1018.59, 51.93
res7, 5290, 1082.79, 41.54
res7, 5300, 1089.99, 44.24
res7, 5310, 1096.29, 42.05
res7, 5320, 1052.39, 50.40
res7, 5330, 1073.37, 49.34
res7, 5340, 1041.30, 48.65
res7, 5350, 1082.69, 45.96
res7, 5360, 1092.49, 42.69
res7, 5370, 1096.60, 42.88
res7, 5380, 1099.29, 43.97
res7, 5390, 1041.09, 50.39
res7, 5400, 1093.49, 42.62
res7, 5410, 1081.89, 45.77
res7, 5420, 1063.19, 47.60
res7, 5430, 1081.29, 42.47
res7, 5440, 1082.09, 44.12
res7, 5450, 1088.80, 45.16
res7, 5460, 1092.69, 42.61
res7, 5470, 1069.48, 46.35
res7, 5480, 1024.49, 49.05
res7, 5490, 1085.79, 44.37
res7, 5500, 1081.68, 46.03
res7, 5510, 1089.09, 44.35
res7, 5520, 1078.49, 48.93
res7, 5530, 1078.49, 43.64
res7, 5540, 1095.89, 45.67
res7, 5550, 1056.49, 47.52
res7, 5560, 1083.19, 43.14
res7, 5570, 1091.99, 42.14
res7, 5580, 1081.38, 46.85
res7, 5590, 1086.79, 45.29
res7, 5600, 1087.29, 46.18
res7, 5610, 1104.80, 40.97
res7, 5620, 1058.89, 42.08
res7, 5630, 1081.49, 45.09
res7, 5640, 1051.29, 49.67
res7, 5650, 1074.19, 48.70
res7, 5660, 1093.69, 43.18
res7, 5670, 1049.99, 42.82
res7, 5680, 1089.89, 43.02
res7, 5690, 1081.50, 44.67
res7, 5700, 1085.18, 42.82
res7, 5710, 1064.58, 49.65
res7, 5720, 1099.69, 40.61
res7, 5730, 1084.09, 44.09
res7, 5740, 1081.79, 47.66
res7, 5750, 1087.99, 42.41
res7, 5760, 1060.69, 45.80
res7, 5770, 1029.59, 51.33
res7, 5780, 1105.32, 40.78
res7, 5790, 1084.85, 46.68
res7, 5800, 1094.19, 43.93
res7, 5810, 1100.29, 40.44
res7, 5820, 1073.49, 47.52
res7, 5830, 1077.99, 47.44
res7, 5840, 1074.29, 44.73
res7, 5850, 1089.29, 43.80
res7, 5860, 1086.29, 44.00
res7, 5870, 1082.29, 46.53
res7, 5880, 1083.09, 48.28
res7, 5890, 1075.18, 47.22
res7, 5900, 1076.69, 45.87
res7, 5910, 1063.39, 46.36
res7, 5920, 1084.69, 42.75
res7, 5930, 1037.09, 55.92
res7, 5940, 1068.59, 44.09
res7, 5950, 1053.19, 46.38
res7, 5960, 1085.86, 45.25
res7, 5970, 1088.41, 47.20
res7, 5980, 1071.69, 46.82
res7, 5990, 1059.99, 47.26
res7, 6000, 1090.20, 41.30
res7, 6010, 1084.79, 44.33
res7, 6020, 1086.09, 45.67
res7, 6030, 1069.99, 47.86
res7, 6040, 1075.79, 47.47
res7, 6050, 1052.68, 45.20
res7, 6060, 1078.69, 43.38
res7, 6070, 1086.89, 43.53
res7, 6080, 1098.30, 42.04
res7, 6090, 1077.89, 47.93
res7, 6100, 1081.89, 44.41
res7, 6110, 1089.49, 45.77
res7, 6120, 1078.69, 49.03
res7, 6130, 1092.89, 44.38
res7, 6140, 1074.59, 45.72
res7, 6150, 1084.49, 43.32
res7, 6160, 1098.19, 40.72
res7, 6170, 1078.39, 46.50
res7, 6180, 1083.59, 46.24
res7, 6190, 1077.59, 44.50
res7, 6200, 985.79, 55.67
res7, 6210, 1045.09, 48.77
res7, 6220, 1103.19, 38.71
res7, 6230, 1042.59, 49.77
res7, 6240, 1069.39, 44.97
res7, 6250, 1086.79, 44.45
res7, 6260, 1096.38, 43.02
res7, 6270, 1072.18, 45.24
res7, 6280, 1085.09, 47.01
res7, 6290, 1094.19, 45.01
res7, 6300, 1091.89, 45.69
res7, 6310, 1082.69, 44.02
res7, 6320, 1101.70, 41.35
res7, 6330, 1084.79, 45.08
res7, 6340, 1066.59, 46.24
res7, 6350, 1080.79, 44.05
res7, 6360, 1082.39, 42.25
res7, 6370, 1095.69, 45.21
res7, 6380, 1085.19, 42.71
res7, 6390, 1081.99, 46.05
res7, 6400, 1104.87, 39.94
res7, 6410, 1053.31, 50.48
res7, 6420, 1082.99, 44.22
res7, 6430, 1102.09, 41.16
res7, 6440, 1077.59, 43.43
res7, 6450, 1083.79, 43.42
res7, 6460, 1099.09, 41.64
res7, 6470, 1081.79, 48.07
res7, 6480, 1000.29, 48.30
res7, 6490, 1075.27, 47.26
res7, 6500, 1080.80, 45.12
res7, 6510, 1093.58, 41.48
res7, 6520, 1072.99, 47.63
res7, 6530, 1064.39, 49.86
res7, 6540, 1095.09, 39.94
res7, 6550, 1077.89, 45.44
res7, 6560, 1080.09, 45.96
res7, 6570, 1099.29, 41.98
res7, 6580, 1070.49, 45.89
res7, 6590, 1098.69, 39.53
res7, 6600, 1082.59, 44.10
res7, 6610, 1076.49, 46.11
res7, 6620, 1025.19, 49.00
res7, 6630, 1038.49, 55.19
res7, 6640, 1067.59, 46.46
res7, 6650, 1085.79, 40.30
res7, 6660, 1090.99, 42.00
res7, 6670, 1087.79, 41.19
res7, 6680, 1073.19, 44.55
res7, 6690, 1087.48, 42.09
res7, 6700, 1069.89, 47.39
res7, 6710, 1048.19, 48.12
res7, 6720, 1092.69, 42.53
res7, 6730, 1048.59, 44.25
res7, 6740, 1082.59, 41.55
res7, 6750, 1099.39, 44.34
res7, 6760, 1070.79, 45.10
res7, 6770, 1082.69, 47.56
res7, 6780, 1007.28, 49.53
res7, 6790, 1033.69, 46.49
res7, 6800, 1067.09, 43.34
res7, 6810, 1050.79, 49.58
res7, 6820, 1067.99, 43.79
res7, 6830, 1064.89, 45.66
res7, 6840, 1086.49, 43.16
res7, 6850, 1086.09, 40.84
res7, 6860, 1075.59, 48.96
res7, 6870, 1064.19, 48.45
res7, 6880, 1063.09, 46.95
res7, 6890, 1067.69, 45.51
res7, 6900, 1088.79, 42.33
res7, 6910, 1079.59, 43.62
res7, 6920, 1083.09, 45.83
res7, 6930, 1046.59, 45.29
res7, 6940, 1072.59, 43.97
res7, 6950, 1078.29, 46.41
res7, 6960, 1058.89, 47.02
res7, 6970, 1094.48, 41.81
res7, 6980, 1050.99, 45.61
res7, 6990, 1053.99, 46.16
res7, 7000, 1033.89, 51.39
res7, 7010, 1082.69, 39.03
res7, 7020, 1071.29, 45.85
res7, 7030, 1115.90, 42.89
res7, 7040, 1074.39, 44.35
res7, 7050, 1093.19, 43.91
res7, 7060, 1081.29, 43.32
res7, 7070, 1003.69, 51.65
res7, 7080, 1091.89, 43.18
res7, 7090, 1081.79, 42.90
res7, 7100, 1072.69, 45.36
res7, 7110, 1078.99, 45.55
res7, 7120, 1091.19, 41.14
res7, 7130, 1060.29, 46.49
res7, 7140, 1079.89, 43.28
res7, 7150, 1083.89, 43.09
res7, 7160, 1064.89, 47.93
res7, 7170, 1067.69, 43.02
res7, 7180, 1088.20, 43.55
res7, 7190, 1054.59, 42.03
res7, 7200, 1089.89, 40.28
